local_id	persistent_id	batch
L1000_LINCS_DCIC_2021_KDA002_HA1E_96H_O24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HA1E_96H_O24_UnTrt.tsv.gz	KDA002_HA1E_96H
L1000_LINCS_DCIC_2021_KDA002_HA1E_96H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HA1E_96H_P12_UnTrt.tsv.gz	KDA002_HA1E_96H
L1000_LINCS_DCIC_2021_KDA002_HA1E_96H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HA1E_96H_P21_UnTrt.tsv.gz	KDA002_HA1E_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_C12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_C12_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_E14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_E14_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_I21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_I21_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_J18_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_J18_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_N07_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_N07_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_N09_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_N09_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_N14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_N14_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_O03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_O03_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_O21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_O21_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_O22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_O22_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_O23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_O23_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_O24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_O24_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_P12_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_P21_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_P22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_P22_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_P23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_P23_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HCC515_96H_P24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HCC515_96H_P24_UnTrt.tsv.gz	KDA002_HCC515_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_C12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_C12_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_E14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_E14_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_I21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_I21_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_J18_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_J18_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_N07_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_N07_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_N09_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_N09_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_N14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_N14_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_O03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_O03_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_O21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_O21_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_O22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_O22_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_O23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_O23_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_O24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_O24_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_P12_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_P21_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_P22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_P22_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_P23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_P23_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HEPG2_96H_P24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HEPG2_96H_P24_UnTrt.tsv.gz	KDA002_HEPG2_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_C12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_C12_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_E14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_E14_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_I21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_I21_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_J18_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_J18_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_N07_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_N07_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_N09_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_N09_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_N14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_N14_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_O03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_O03_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_O21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_O21_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_O22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_O22_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_O23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_O23_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_O24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_O24_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_P12_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_P21_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_P22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_P22_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_P23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_P23_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_HT29_96H_P24_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_HT29_96H_P24_UnTrt.tsv.gz	KDA002_HT29_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_C12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_C12_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_E14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_E14_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_I21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_I21_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_J18_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_J18_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_N07_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_N07_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_N09_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_N09_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_N14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_N14_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_O03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_O03_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_O21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_O21_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_O22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_O22_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_O23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_O23_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_P12_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_P21_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_P22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_P22_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_144H_P23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_144H_P23_UnTrt.tsv.gz	KDA002_MCF7_144H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_C12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_C12_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_E14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_E14_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_I21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_I21_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_J18_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_J18_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_N07_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_N07_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_N09_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_N09_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_N14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_N14_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_O03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_O03_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_O21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_O21_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_O22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_O22_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_O23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_O23_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_P12_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_P21_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_P22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_P22_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_MCF7_96H_P23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_MCF7_96H_P23_UnTrt.tsv.gz	KDA002_MCF7_96H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_C12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_C12_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_E14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_E14_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_I21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_I21_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_J18_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_J18_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_N07_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_N07_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_N09_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_N09_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_N14_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_N14_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_O03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_O03_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_O21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_O21_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_O22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_O22_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_O23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_O23_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_P12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_P12_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_P21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_P21_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_P22_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_P22_UnTrt.tsv.gz	KDA002_PC3_144H
L1000_LINCS_DCIC_2021_KDA002_PC3_144H_P23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDA002_PC3_144H_P23_UnTrt.tsv.gz	KDA002_PC3_144H
