Ensg	CD-coefficient	Significance
ENSMUSG00000021981	0.011794297611635923	0.02456084099152811
ENSMUSG00000029630	0.011773865708488547	0.00042853094430073124
ENSMUSG00000028211	0.011300017024412787	0.0022029446149050003
ENSMUSG00000105353	0.011206482192048377	0.004251596921256318
ENSMUSG00000019987	0.010980462092736383	0.02637159000142869
ENSMUSG00000028715	0.010700038780336523	0.0012520937444423508
ENSMUSG00000030088	0.010678211084291952	0.00038359659892361897
ENSMUSG00000021453	0.010564527187058926	0.026260375840586686
ENSMUSG00000020051	0.010430587074305242	0.026531439504454107
ENSMUSG00000031596	0.010342382238401959	0.0012939222115994076
ENSMUSG00000066072	0.010270995203683313	0.031550394171009355
ENSMUSG00000024190	0.01013381442326977	0.017415858983041627
ENSMUSG00000064120	0.01010235619189031	0.031399476995347286
ENSMUSG00000063229	0.009583957085523957	0.03123007482394191
ENSMUSG00000039648	0.009560271898115784	0.013702033333341856
ENSMUSG00000051748	0.009430784675983524	0.026979098223982256
ENSMUSG00000024892	0.009319261041629933	0.01433018625336313
ENSMUSG00000030747	0.009316767636531801	0.0006045745534350444
ENSMUSG00000058135	0.008858898009569675	0.03005761673405416
ENSMUSG00000032554	0.008848576985118728	0.0027841976543369618
ENSMUSG00000032092	0.008829625298695448	0.0020136679573057314
ENSMUSG00000030201	0.00881809148532059	0.00039254381864223253
ENSMUSG00000034158	0.00865469614394339	0.004583816493969606
ENSMUSG00000022094	0.008621768218486283	0.024166347164363833
ENSMUSG00000024987	0.008461266068161425	0.013814708661502972
ENSMUSG00000006522	0.008395727062880835	0.013711521783466664
ENSMUSG00000070644	0.008319672960481356	0.031630040616803634
ENSMUSG00000031700	0.008216882354753954	0.0014130336803848675
ENSMUSG00000031594	0.007967978024567527	0.0012892727271510696
ENSMUSG00000022821	0.00785359421764601	0.02097412128761761
ENSMUSG00000026064	0.007850487087460565	0.009422187193406095
ENSMUSG00000020593	0.007803531637149186	0.02741253640413499
ENSMUSG00000022464	0.007698855034632945	0.022652709221115674
ENSMUSG00000064363	0.007532265789859913	0.03145929898661837
ENSMUSG00000035828	0.0074849622923032445	0.006961824154380514
ENSMUSG00000016024	0.007432186693309383	0.022338947511560847
ENSMUSG00000071350	0.00738147126879688	0.03160779495023569
ENSMUSG00000062825	0.0073584014446389095	0.031160191915519886
ENSMUSG00000078675	0.007281873998755335	0.030566863047448045
ENSMUSG00000024039	0.007214533120484032	0.018218099645842784
ENSMUSG00000021751	0.007129607803758872	0.02538415382440412
ENSMUSG00000026670	0.007046930634479203	0.006838369928753307
ENSMUSG00000026170	0.006993685097703152	0.008995260011104123
ENSMUSG00000056313	0.00696848418980789	0.02943671319812602
ENSMUSG00000023243	0.006942371585418066	0.019446325867086167
ENSMUSG00000000056	0.006757212234263069	9.729374454346706e-05
ENSMUSG00000007659	0.006753960600835314	0.015244965234828656
ENSMUSG00000039196	0.006612013617921432	0.012912516451783929
ENSMUSG00000021133	0.006599847129008552	0.02681577761793774
ENSMUSG00000055322	0.006555191921850447	0.028964752696315155
ENSMUSG00000037936	0.006372464153830317	0.010224976892736382
ENSMUSG00000021417	0.0062473772992751725	0.02630483035463574
ENSMUSG00000021477	0.006246803775553794	0.026199515262466277
ENSMUSG00000022946	0.006230884114926492	0.02040627027636191
ENSMUSG00000025396	0.006178590499019033	0.011910145101472869
ENSMUSG00000028179	0.006138923028222753	0.0022700748348550293
ENSMUSG00000001542	0.005935948827771575	0.00036132693026524713
ENSMUSG00000022477	0.005920896596991066	0.02257210937964957
ENSMUSG00000026526	0.0058910236478476674	0.007503399474917238
ENSMUSG00000076258	0.005689167892903784	0.030900743539537756
ENSMUSG00000004038	0.005628685119211739	0.006673933635989823
ENSMUSG00000018932	0.0055151331212275915	0.02525797841143114
ENSMUSG00000015312	0.005484141524427275	0.021186200343414993
ENSMUSG00000025314	0.005479505418839177	0.012303852470383014
ENSMUSG00000028655	0.005466513288371171	0.001360921431030948
ENSMUSG00000036585	0.005448861580238581	0.008018920196347923
ENSMUSG00000056501	0.005415051401728111	0.029509934563465512
ENSMUSG00000020089	0.005388242430410905	0.02665635344911775
ENSMUSG00000044786	0.005370624311515505	0.021191595679524222
ENSMUSG00000028553	0.005365147302307444	0.001542264651748726
ENSMUSG00000011179	0.0053412768392506055	0.01836663464656163
ENSMUSG00000030787	0.00533913928751621	0.0006388291470743601
ENSMUSG00000029727	0.005283949527081586	0.00040156505062172165
ENSMUSG00000017707	0.005259128683428209	0.023636477348326815
ENSMUSG00000046879	0.0052219871792705585	0.02317399051810798
ENSMUSG00000030852	0.0051430097712257565	0.0006831766595408739
ENSMUSG00000105987	0.005031267120533019	0.002426258196383535
ENSMUSG00000019866	0.005023402441366579	0.02612199155966148
ENSMUSG00000028410	0.004999262302793924	0.0018286131281860518
ENSMUSG00000026435	0.004846421766145339	0.007861372108938502
ENSMUSG00000024780	0.0047844263927072335	0.014896337737334148
ENSMUSG00000026393	0.004749929987916639	0.008048006759926563
ENSMUSG00000004069	0.004718035918906767	0.006815468646518039
ENSMUSG00000050777	0.004698800515747248	0.026263513637613367
ENSMUSG00000060591	0.004666443894123474	0.030719039885711008
ENSMUSG00000061536	0.0046465540312303185	0.030905660213336517
ENSMUSG00000019256	0.004612767513493665	0.025499214793302805
ENSMUSG00000026417	0.004570125250738933	0.007941052647713276
ENSMUSG00000026272	0.004547107071137671	0.008535725934657123
ENSMUSG00000030530	0.004478325430370302	0.0004818188678784585
ENSMUSG00000023942	0.004472240891744597	0.018666149316287184
ENSMUSG00000026348	0.004378404931289069	0.008236387302610504
ENSMUSG00000030042	0.004338410656407767	0.00038280646930238804
ENSMUSG00000030545	0.004330977968905072	0.0004906285715491343
ENSMUSG00000038582	0.004206410590901308	0.01166358140620627
ENSMUSG00000033594	0.004202298865476501	0.003935466127672593
ENSMUSG00000019082	0.0041827707048290984	0.025354449905055795
ENSMUSG00000031844	0.0041816921766428304	0.0016265170881856195
ENSMUSG00000019232	0.0041504226446057516	0.02547932853880834
ENSMUSG00000038508	0.004138916162378427	0.011447454058931328
ENSMUSG00000022237	0.004086819234004946	0.02358506511877964
ENSMUSG00000016028	0.004068811230049026	0.02235023233236892
ENSMUSG00000039100	0.004068452814235187	0.012687309957938875
ENSMUSG00000009293	0.004018004896667052	0.016842125695309212
ENSMUSG00000019122	0.0039658440937505686	0.025383082746105193
ENSMUSG00000047109	0.003963083741924482	0.023321236940370027
ENSMUSG00000026072	0.003933605947689244	0.009385138861584208
ENSMUSG00000073418	0.003928661196953554	0.031471570242726066
ENSMUSG00000014353	0.003904323006742727	0.01991653786161382
ENSMUSG00000043067	0.003900349431692628	0.019477295870286793
ENSMUSG00000023073	0.0038594062704323125	0.019764181285421928
ENSMUSG00000016559	0.0038326949307405113	0.022813031740440526
ENSMUSG00000042213	0.003772879267491677	0.018148608259002552
ENSMUSG00000074264	0.0037723624055184674	0.031294527967024144
ENSMUSG00000047731	0.0037709209873383245	0.023871963278037645
ENSMUSG00000017009	0.003767484677071137	0.02301812342224191
ENSMUSG00000059325	0.003753683798375487	0.03039795371470211
ENSMUSG00000030107	0.003736753262388331	0.0003849069761293067
ENSMUSG00000027255	0.003707804527580985	0.004768760748757872
ENSMUSG00000039361	0.003706925323412324	0.013226398419861729
ENSMUSG00000045973	0.003672002413334963	0.022315349485452662
ENSMUSG00000048706	0.0036479681379247785	0.02471529663475147
ENSMUSG00000037942	0.0036459264735734104	0.01024209301209078
ENSMUSG00000048534	0.003609052707171811	0.02460263554377362
ENSMUSG00000022010	0.0036074771692453517	0.024434791878297668
ENSMUSG00000056209	0.0035969912505154676	0.029391849900529454
ENSMUSG00000030131	0.0035950730291232614	0.00038623844377394523
ENSMUSG00000020592	0.003570066231657216	0.02741263787124726
ENSMUSG00000044005	0.0035207104032942654	0.020300065547719348
ENSMUSG00000039270	0.0034495494033638064	0.013102952101502918
ENSMUSG00000091144	0.003428796363875002	0.02203942010855431
ENSMUSG00000031770	0.0033734068342433105	0.0015004361284803869
ENSMUSG00000021474	0.0033612616563802175	0.026209594076193443
ENSMUSG00000026874	0.0033482768374390104	0.0059756417786182014
ENSMUSG00000034858	0.0033344081153069446	0.005648892826538465
ENSMUSG00000021215	0.003230112566299809	0.026681855697755913
ENSMUSG00000021025	0.0032213241344637156	0.026994984946316802
ENSMUSG00000029344	0.0032124072486686304	0.0005798867541362829
ENSMUSG00000065954	0.003200407570766132	0.031540741523072624
ENSMUSG00000015243	0.003191483867228811	0.02111114062478306
ENSMUSG00000040660	0.003188932902283328	0.015660052951873116
ENSMUSG00000038301	0.003158572766669595	0.01104712224179416
ENSMUSG00000078566	0.0031480705848511096	0.030634041798540013
ENSMUSG00000022508	0.0031388146861507493	0.02246528576997206
ENSMUSG00000034936	0.003126626097755224	0.005776011022155636
ENSMUSG00000026014	0.0031221247180599505	0.009636069870116781
ENSMUSG00000041238	0.0030937796913596202	0.0166194772039433
ENSMUSG00000092008	0.0030419940858789143	0.021332174280722094
ENSMUSG00000026249	0.0030399521154125674	0.008609135636601928
ENSMUSG00000026179	0.002996124598925355	0.008930616669721503
ENSMUSG00000038967	0.0029912260159858303	0.012445068437191842
ENSMUSG00000022425	0.002977511317140976	0.022843878673544066
ENSMUSG00000056978	0.0029471676215666277	0.029682228242230435
ENSMUSG00000036103	0.0029334813959126928	0.007351638270785388
ENSMUSG00000086503	0.0029091641625126263	0.025880154169722225
ENSMUSG00000027332	0.0028429700161538775	0.004498647457898908
ENSMUSG00000037400	0.0028225865439768794	0.00935949394145319
ENSMUSG00000055435	0.0028069924350210686	0.029010231654266527
ENSMUSG00000049550	0.0028062234276816523	0.02533631872428621
ENSMUSG00000029313	0.002806187187278484	0.000595211418612962
ENSMUSG00000042429	0.0027837005793121764	0.018528274903387598
ENSMUSG00000035372	0.0027704899640773766	0.006410776974904775
ENSMUSG00000007833	0.0027508047991095107	0.015467305182234756
ENSMUSG00000029368	0.0027244353875382605	0.0005676401700688838
ENSMUSG00000042118	0.0026724756084371346	0.01800613916918037
ENSMUSG00000105843	0.002657591364112549	0.0028550911706900495
ENSMUSG00000038546	0.0026195685095367033	0.011599318138625914
ENSMUSG00000021876	0.0025912219084781307	0.024985331181058584
ENSMUSG00000039286	0.002590622150460051	0.013121473477051948
ENSMUSG00000019818	0.002570523031254895	0.025976519195047176
ENSMUSG00000025085	0.0025646510929525127	0.013358176328351373
ENSMUSG00000022347	0.0025577819443319536	0.023202730242213726
ENSMUSG00000030087	0.00250523450376495	0.0003835029033464332
ENSMUSG00000004071	0.00248940379111642	0.006862633869152132
ENSMUSG00000028089	0.002488508456292924	0.0024698324063952004
ENSMUSG00000048546	0.002458570099318836	0.02461875819732806
ENSMUSG00000054808	0.0024533864994669393	0.02870394408327659
ENSMUSG00000075232	0.0024517134050558403	0.031024345846263457
ENSMUSG00000054364	0.0024457652756330155	0.028424339889469907
ENSMUSG00000023963	0.002422858039484312	0.01857988390072246
ENSMUSG00000021136	0.002409320089148784	0.026805628199319087
ENSMUSG00000024131	0.0024065176862885086	0.017727423329328862
ENSMUSG00000008730	0.0023966181883984796	0.016365701869547077
ENSMUSG00000001229	0.002396063233275926	7.145570918248335e-05
ENSMUSG00000022032	0.0023716050682066592	0.024323463404219703
ENSMUSG00000024899	0.0023653095419547557	0.014301562582019756
ENSMUSG00000019977	0.0023543993432751775	0.02634299544585976
ENSMUSG00000028975	0.0023403526217231755	0.0009152931550101551
ENSMUSG00000086320	0.002329866042836095	0.026146132553192314
ENSMUSG00000041229	0.002327477951057581	0.01658875895574763
ENSMUSG00000027962	0.002324996461439025	0.0028143962436054104
ENSMUSG00000024029	0.0023237974094747105	0.018284375880247755
ENSMUSG00000052684	0.002320478021402141	0.027541405698093713
ENSMUSG00000079477	0.0022894869612695616	0.030019254672710827
ENSMUSG00000070348	0.002289390253386351	0.03164289036141499
ENSMUSG00000041293	0.0022821413871728143	0.016680976429111705
ENSMUSG00000052934	0.002277455472207848	0.027699142666336773
ENSMUSG00000001665	0.0022699182635215797	0.0005057689055855945
ENSMUSG00000027999	0.002269611867805995	0.0027433514138697213
ENSMUSG00000041115	0.0022518761863958817	0.01641647958116632
ENSMUSG00000022546	0.0021844566572625512	0.022269994954464523
ENSMUSG00000020015	0.0021736095855820806	0.026441880679888577
ENSMUSG00000030655	0.0021653687997573753	0.0005423220555907937
ENSMUSG00000024589	0.002157982792410472	0.015648984896896756
ENSMUSG00000025372	0.002139842837922336	0.012017900929705144
ENSMUSG00000070305	0.002131914126274741	0.03164620035266297
ENSMUSG00000023175	0.0021276956060931516	0.019523929543231094
ENSMUSG00000037820	0.0021004958935396012	0.01003770506084778
ENSMUSG00000066319	0.00209787562790075	0.03156713660436161
ENSMUSG00000035621	0.0020962233432042375	0.006708196809972866
ENSMUSG00000035969	0.002093371273054481	0.007179679631818536
ENSMUSG00000090175	0.002084546973690201	0.02281740005537969
ENSMUSG00000041798	0.0020838166707481407	0.017517775608332342
ENSMUSG00000021270	0.002076043116642637	0.02655306936641283
ENSMUSG00000028359	0.0020582844384309123	0.0019261309196308973
ENSMUSG00000024561	0.002054952012189983	0.01576734784820294
ENSMUSG00000028437	0.0020469895627728495	0.001763748541136756
ENSMUSG00000037608	0.0020344299331528956	0.009681317139588641
ENSMUSG00000078798	0.0020142686962170853	0.030479382993201076
ENSMUSG00000002831	0.0020138575691316684	0.003316126348020469
ENSMUSG00000032560	0.0020065346983205146	0.002798807314630336
ENSMUSG00000006050	0.00200547575310665	0.012477508587791043
ENSMUSG00000051671	0.0019985051330862827	0.0269154590245545
ENSMUSG00000000876	0.0019962645591719134	0.0002085613339021207
ENSMUSG00000044813	0.001992257738190432	0.021233596066897453
ENSMUSG00000031819	0.001990091821722166	0.00157087166658193
ENSMUSG00000004535	0.00198789433060116	0.007886565084872163
ENSMUSG00000005268	0.001960746018888258	0.010144384250293771
ENSMUSG00000038550	0.0019544359916828834	0.011605148738206172
ENSMUSG00000053303	0.0019540429965318887	0.027912208585611276
ENSMUSG00000055024	0.0019434107363516418	0.028812660973818627
ENSMUSG00000033685	0.0019413609785108494	0.004020568542609182
ENSMUSG00000030359	0.0019395551915157442	0.00043467046448825153
ENSMUSG00000022708	0.0019183614079992324	0.021523061202480598
ENSMUSG00000030711	0.0019139102133135947	0.0005768290955462385
ENSMUSG00000005609	0.0019091274054493248	0.011080413312708537
ENSMUSG00000022807	0.0018917405373826868	0.021068725495044266
ENSMUSG00000030237	0.0018878685081143048	0.00040099271867216624
ENSMUSG00000013539	0.0018821335857000944	0.01924113101257048
ENSMUSG00000044533	0.0018656379203414333	0.020933164965073026
ENSMUSG00000030064	0.0018540864308754022	0.0003829919399340742
ENSMUSG00000072115	0.0018533654769156604	0.03157037994303791
ENSMUSG00000031533	0.0018529667131269743	0.0012112382360106033
ENSMUSG00000002221	0.001852826022179337	0.0018476600267793297
ENSMUSG00000015451	0.001852276536278385	0.021385271797953978
ENSMUSG00000029247	0.0018506967358400913	0.0006352046558160129
ENSMUSG00000024827	0.001838771030195438	0.014655748659636786
ENSMUSG00000024772	0.001830312132131908	0.014945077677004731
ENSMUSG00000031812	0.0018197546571397465	0.001560400681938412
ENSMUSG00000025004	0.0018131588377221122	0.013700452844800398
ENSMUSG00000032513	0.0018128289655408272	0.0027149560060103495
ENSMUSG00000051586	0.001811262527043151	0.026887939644226533
ENSMUSG00000023087	0.0018100109581317115	0.019706977805797388
ENSMUSG00000085241	0.001806940473778042	0.027347403443141904
ENSMUSG00000001065	0.0018039890538830861	9.239633627625837e-05
ENSMUSG00000026131	0.0018008809077501903	0.009097523721133094
ENSMUSG00000003555	0.0017837623070839474	0.005547550389726243
ENSMUSG00000020017	0.0017558843675575984	0.026447090566261044
ENSMUSG00000059923	0.0017427548499282818	0.0305604700145371
ENSMUSG00000035237	0.0017399881701820766	0.006203542189923528
ENSMUSG00000057110	0.001736063764742718	0.029723870565082744
ENSMUSG00000028542	0.0017306285684593604	0.0015630954407183095
ENSMUSG00000006445	0.0017124607305455592	0.01351319366216229
ENSMUSG00000024065	0.0017019846443252135	0.01806619565217024
ENSMUSG00000034456	0.0016982904875357983	0.005027050069306316
ENSMUSG00000005580	0.0016758193647598348	0.01103610793230192
ENSMUSG00000037876	0.0016700956220982055	0.010122704316756104
ENSMUSG00000041779	0.0016631302731778142	0.01748679231796546
ENSMUSG00000061540	0.001647087064558878	0.030907406567881157
ENSMUSG00000020423	0.0016448247736973547	0.02729132054422606
ENSMUSG00000026542	0.0016380597582376622	0.007468990033060785
ENSMUSG00000029385	0.001627329140145023	0.0005507240535613245
ENSMUSG00000034320	0.0016236510075189152	0.004845327948408196
ENSMUSG00000048234	0.0016208822908178955	0.024331106242379885
ENSMUSG00000002910	0.0016172008660007566	0.0035383013404454086
ENSMUSG00000024066	0.001601260419528059	0.018056594466807574
ENSMUSG00000034640	0.001596906681226366	0.005276898578198019
ENSMUSG00000039910	0.0015894681345088313	0.014213977111220744
ENSMUSG00000036002	0.0015881002969239837	0.00720038041790233
ENSMUSG00000033917	0.0015822728929944664	0.00430078651283855
ENSMUSG00000007476	0.001578270078429497	0.0150069135156191
ENSMUSG00000031502	0.0015763614860662078	0.0011706368016016766
ENSMUSG00000035171	0.00156455497267871	0.006076486401091485
ENSMUSG00000024479	0.0015632843485848377	0.016120889258830318
ENSMUSG00000044468	0.0015550118836633424	0.020867213822392428
ENSMUSG00000043068	0.0015376489335058902	0.01948343254931828
ENSMUSG00000073600	0.0015251936471486005	0.031430265430009485
ENSMUSG00000061292	0.0015215109801291664	0.030849949498436224
ENSMUSG00000020085	0.0015209223237781211	0.02663701534803467
ENSMUSG00000070811	0.0015208378315671627	0.031624687198237966
ENSMUSG00000023805	0.0015174759406874378	0.019049445927165315
ENSMUSG00000040583	0.001514427639672118	0.01550533063355608
ENSMUSG00000059970	0.0015140386522388837	0.030564563036158177
ENSMUSG00000053931	0.0015040388245193953	0.028226009887705628
ENSMUSG00000069601	0.0014993067192124107	0.03165861182500418
ENSMUSG00000030287	0.0014901187593173318	0.0004146952001025661
ENSMUSG00000031119	0.0014846380792209438	0.0008208343818241204
ENSMUSG00000038633	0.0014837572438410058	0.011780889978159292
ENSMUSG00000074272	0.001482749479256264	0.031291689509508336
ENSMUSG00000074743	0.0014809839745094358	0.03116142890512663
ENSMUSG00000035354	0.0014779759889136904	0.00637545181796223
ENSMUSG00000025198	0.0014737925603115266	0.012826739498930428
ENSMUSG00000028599	0.0014695015251965549	0.001471383052148889
ENSMUSG00000025332	0.0014692925443883227	0.012224813995407008
ENSMUSG00000018387	0.00146101388708201	0.024429161587421935
ENSMUSG00000041040	0.0014596914892136606	0.016342563543739086
ENSMUSG00000022426	0.001458439318782413	0.022835277936966603
ENSMUSG00000029238	0.0014564894334382957	0.0006382728178594976
ENSMUSG00000027508	0.001450283936911306	0.00393905318381621
ENSMUSG00000003199	0.001448519529763028	0.00420887768674795
ENSMUSG00000028982	0.001429944965468301	0.0009019469566697857
ENSMUSG00000071637	0.001428153147635851	0.031598344271146495
ENSMUSG00000029810	0.0014277844792537362	0.0003914023422825208
ENSMUSG00000005125	0.0014224974106121246	0.00975320957842523
ENSMUSG00000002992	0.0014203974552664056	0.0037201280477423167
ENSMUSG00000037762	0.0014019850060481526	0.009935625157214911
ENSMUSG00000018648	0.0014014418361951945	0.02484696460068371
ENSMUSG00000040661	0.001397551063397797	0.015666241574529893
ENSMUSG00000020212	0.0013954568647405114	0.02694278549730532
ENSMUSG00000021895	0.0013940123578373882	0.02491105486498571
ENSMUSG00000056131	0.0013916019179766718	0.029353643346011538
ENSMUSG00000041132	0.0013896811221621335	0.01645963453230892
ENSMUSG00000019997	0.001381780318101816	0.026404425513704588
ENSMUSG00000057561	0.001381000960203564	0.029895134405835022
ENSMUSG00000078612	0.0013766204095758323	0.03060631419047244
ENSMUSG00000098973	0.0013735534873681964	0.014199933761548045
ENSMUSG00000021509	0.0013722565006028921	0.026102694284931838
ENSMUSG00000032300	0.0013701028936574143	0.0023042329128117878
ENSMUSG00000040562	0.0013678304795897206	0.015474337720435494
ENSMUSG00000033174	0.0013671836384049557	0.003489540772711408
ENSMUSG00000048782	0.0013652558438489732	0.024779976389506908
ENSMUSG00000044167	0.001365092494416702	0.02052959847227398
ENSMUSG00000006014	0.0013626351133729727	0.012393452621880158
ENSMUSG00000090038	0.0013622070302495009	0.02310692585249996
ENSMUSG00000038072	0.0013565135880999	0.010562323731368894
ENSMUSG00000020265	0.0013551591836149575	0.027052040816234316
ENSMUSG00000042228	0.0013490821549473676	0.01817337108384709
ENSMUSG00000033352	0.0013457763637036485	0.0036632340877480463
ENSMUSG00000075705	0.0013425497270053714	0.030906696334963124
ENSMUSG00000073424	0.0013395051661980095	0.0314673522846437
ENSMUSG00000079659	0.001337551070110002	0.029868498047814995
ENSMUSG00000029596	0.0013194271490291369	0.0004432446447489302
ENSMUSG00000030304	0.0013178621595820604	0.0004175146623271453
ENSMUSG00000029556	0.0013113571787503283	0.00045740521162412895
ENSMUSG00000059811	0.0013059214887933413	0.030525026439863212
ENSMUSG00000038526	0.0013051235555152565	0.011511805150885568
ENSMUSG00000027882	0.001297712206841167	0.0029889241935132094
ENSMUSG00000005621	0.0012975786383761351	0.011167990118669861
ENSMUSG00000015342	0.0012839515311927287	0.021273578241000318
ENSMUSG00000036181	0.0012828618035921368	0.007452070951472378
ENSMUSG00000091387	0.00128139668398117	0.0219184736012924
ENSMUSG00000078619	0.0012807730623243016	0.030600804688128536
ENSMUSG00000033257	0.0012675507414358694	0.003574175612098829
ENSMUSG00000030946	0.001260256319143157	0.0007345781996783707
ENSMUSG00000020023	0.0012502260581279058	0.026473279884734566
ENSMUSG00000046876	0.0012500081373783985	0.02316832839231997
ENSMUSG00000053436	0.0012477979523539363	0.027974060932351663
ENSMUSG00000059089	0.0012471280067638218	0.03034632144634175
ENSMUSG00000079419	0.0012372954967795817	0.030083931107995676
ENSMUSG00000024395	0.0012324584714316093	0.016451051804664746
ENSMUSG00000023367	0.0012321448495201427	0.01925230696362848
ENSMUSG00000028405	0.0012308870976452174	0.0018400993306772473
ENSMUSG00000056234	0.0012294277616894198	0.029412536246146148
ENSMUSG00000104475	0.0012293420627288061	0.006317323874039382
ENSMUSG00000097971	0.0012283861153142386	0.015111931698800984
ENSMUSG00000026425	0.00122469482632588	0.007923308494347803
ENSMUSG00000032350	0.0012229224541158224	0.0024020957004547427
ENSMUSG00000073700	0.0012211360917660243	0.03140674985944014
ENSMUSG00000071172	0.0012102232306068891	0.03161561408684288
ENSMUSG00000035944	0.0012101296448617498	0.0071330543339361285
ENSMUSG00000006731	0.0012075977124695186	0.014286857088319373
ENSMUSG00000041548	0.0011931383259300003	0.017071394379051252
ENSMUSG00000005251	0.001189695564385762	0.01006476142817967
ENSMUSG00000020689	0.0011879997486205342	0.027365109838861285
ENSMUSG00000029192	0.0011867999998966517	0.0006748292401362321
ENSMUSG00000063760	0.0011841056257479046	0.03133619762971884
ENSMUSG00000028760	0.001183974519790351	0.0012095950727946114
